Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,04Jan2024,07Feb2024,PE,49200.00,,,,1791.75,,1319.70,,,,,,48195.85
BANKNIFTY,04Jan2024,07Feb2024,PE,49300.00,,,,1858.85,,1382.70,,,,,,48195.85
BANKNIFTY,04Jan2024,07Feb2024,PE,49400.00,,,,1927.20,,1447.30,,,,,,48195.85
BANKNIFTY,04Jan2024,07Feb2024,PE,49500.00,,,,1996.75,,1513.45,,,,,,48195.85
BANKNIFTY,04Jan2024,07Feb2024,PE,49600.00,,,,2067.45,,1581.10,,,,,,48195.85
BANKNIFTY,04Jan2024,07Feb2024,PE,49700.00,,,,2139.35,,1650.20,,,,,,48195.85
BANKNIFTY,04Jan2024,07Feb2024,PE,49800.00,,,,2212.40,,1720.80,,,,,,48195.85
BANKNIFTY,04Jan2024,07Feb2024,PE,49900.00,,,,2288.70,,1792.75,,,,,,48195.85
BANKNIFTY,04Jan2024,07Feb2024,PE,50000.00,,,,2364.15,,1866.05,,,,,,48195.85
BANKNIFTY,04Jan2024,07Feb2024,PE,50100.00,,,,2438.55,,1940.75,,,,,,48195.85
BANKNIFTY,04Jan2024,07Feb2024,PE,50200.00,,,,2515.85,,2016.65,,,,,,48195.85
BANKNIFTY,04Jan2024,07Feb2024,PE,50500.00,,,,2753.60,,2251.85,,,,,,48195.85
BANKNIFTY,04Jan2024,07Feb2024,PE,51000.00,,,,3167.60,,2665.70,,,,,,48195.85
BANKNIFTY,04Jan2024,07Feb2024,PE,51500.00,,,,3600.70,,3102.40,,,,,,48195.85
BANKNIFTY,04Jan2024,07Feb2024,PE,52000.00,,,,4049.35,,3556.95,,,,,,48195.85
BANKNIFTY,04Jan2024,07Feb2024,PE,52500.00,,,,4510.55,,4024.95,,,,,,48195.85
BANKNIFTY,04Jan2024,07Feb2024,PE,53000.00,,,,4981.45,,4502.70,,,,,,48195.85
BANKNIFTY,04Jan2024,07Feb2024,PE,53500.00,,,,5459.80,,4987.30,,,,,,48195.85
BANKNIFTY,05Jan2024,07Feb2024,PE,41500.00,,,,5.05,,0.30,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,42000.00,,,,9.45,,0.75,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,42500.00,,,,16.95,,1.75,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,43000.00,,,,29.20,,3.95,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,43500.00,,,,48.35,,8.30,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,44000.00,,,,77.20,,16.45,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,44500.00,,,,119.10,,30.95,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,45000.00,,,,177.70,,55.20,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,45200.00,,,,206.75,,68.65,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,45300.00,,,,222.60,,76.30,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,45400.00,,,,239.35,,84.70,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,45500.00,,,,257.10,,93.80,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,45600.00,,,,275.80,,103.65,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,45700.00,,,,295.55,,114.40,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,45800.00,,,,316.35,,125.95,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,45900.00,,,,338.20,,138.50,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,46000.00,162.20,162.20,162.20,162.20,162.20,162.20,5.00,34.62,0.12,75.00,75.00,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,46100.00,,,,385.30,,166.50,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,46200.00,,,,412.35,,182.10,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,46300.00,,,,436.65,,198.80,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,46400.00,,,,464.40,,216.65,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,PE,46500.00,,,,493.35,,235.75,,,,,,48159.00
