Symbol,Date,Expiry,Option type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int,Change in OI,Underlying Value
BANKNIFTY,04Jan2024,07Feb2024,CE,49200.00,,,,639.40,,623.90,,,,,,48195.85
BANKNIFTY,04Jan2024,07Feb2024,CE,49300.00,,,,607.20,,587.55,,,,,,48195.85
BANKNIFTY,04Jan2024,07Feb2024,CE,49400.00,,,,576.25,,552.80,,,,,,48195.85
BANKNIFTY,04Jan2024,07Feb2024,CE,49500.00,,,,546.50,,519.55,,,,,,48195.85
BANKNIFTY,04Jan2024,07Feb2024,CE,49600.00,,,,517.95,,487.85,,,,,,48195.85
BANKNIFTY,04Jan2024,07Feb2024,CE,49700.00,,,,490.50,,457.60,,,,,,48195.85
BANKNIFTY,04Jan2024,07Feb2024,CE,49800.00,,,,464.25,,428.75,,,,,,48195.85
BANKNIFTY,04Jan2024,07Feb2024,CE,49900.00,,,,441.25,,401.35,,,,,,48195.85
BANKNIFTY,04Jan2024,07Feb2024,CE,50000.00,,,,417.40,,375.30,,,,,,48195.85
BANKNIFTY,04Jan2024,07Feb2024,CE,50100.00,,,,392.50,,350.60,,,,,,48195.85
BANKNIFTY,04Jan2024,07Feb2024,CE,50200.00,,,,370.50,,327.15,,,,,,48195.85
BANKNIFTY,04Jan2024,07Feb2024,CE,50500.00,295.65,382.45,226.30,248.70,248.70,248.70,239.00,1820.53,10.10,90.00,90.00,48195.85
BANKNIFTY,04Jan2024,07Feb2024,CE,51000.00,,,,227.85,,181.20,,,,,,48195.85
BANKNIFTY,04Jan2024,07Feb2024,CE,51500.00,179.05,179.05,98.05,103.00,103.00,103.00,26.00,201.36,0.51,150.00,150.00,48195.85
BANKNIFTY,04Jan2024,07Feb2024,CE,52000.00,143.40,177.40,107.30,123.70,133.70,123.70,92.00,719.49,1.89,1095.00,1095.00,48195.85
BANKNIFTY,04Jan2024,07Feb2024,CE,52500.00,,,,81.20,,49.85,,,,,,48195.85
BANKNIFTY,04Jan2024,07Feb2024,CE,53000.00,,,,55.60,,30.75,,,,,,48195.85
BANKNIFTY,04Jan2024,07Feb2024,CE,53500.00,,,,37.40,,18.45,,,,,,48195.85
BANKNIFTY,05Jan2024,07Feb2024,CE,41500.00,,,,6499.10,,6911.80,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,42000.00,,,,6007.00,,6415.25,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,42500.00,,,,5517.95,,5919.35,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,43000.00,,,,5033.70,,5424.55,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,43500.00,,,,4556.35,,4931.95,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,44000.00,,,,4088.70,,4443.15,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,44500.00,,,,3634.05,,3960.70,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,45000.00,,,,3196.15,,3488.00,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,45200.00,,,,3026.55,,3302.65,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,45300.00,,,,2943.10,,3210.90,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,45400.00,,,,2860.55,,3119.90,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,45500.00,,,,2779.00,,3029.60,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,45600.00,,,,2698.40,,2940.10,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,45700.00,,,,2618.85,,2851.40,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,45800.00,,,,2540.35,,2763.60,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,45900.00,,,,2462.90,,2676.75,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,46000.00,,,,2386.60,,2590.85,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,46100.00,,,,2311.40,,2506.00,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,46200.00,,,,2239.10,,2422.15,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,46300.00,,,,2164.15,,2339.50,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,46400.00,,,,2092.55,,2257.95,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,46500.00,,,,2022.25,,2177.65,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,46600.00,,,,1953.20,,2098.60,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,46700.00,,,,1885.45,,2020.85,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,46800.00,,,,1819.00,,1944.50,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,46900.00,,,,1753.85,,1869.50,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,47000.00,,,,1690.10,,1795.90,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,47100.00,,,,1627.70,,1723.85,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,47200.00,,,,1566.65,,1653.25,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,47300.00,,,,1507.00,,1584.20,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,47400.00,,,,1448.75,,1516.75,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,47500.00,,,,1391.90,,1450.90,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,47600.00,,,,1336.45,,1386.65,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,47700.00,,,,1282.45,,1324.10,,,,,,48159.00
BANKNIFTY,05Jan2024,07Feb2024,CE,47800.00,,,,1229.85,,1263.20,,,,,,48159.00
